Wall time,Step,Value
1737058979.442121,30000,0.01481365691870451
1737059044.3576682,50000,0.01576884277164936
1737059109.9368691,70000,0.01667621172964573
1737059157.387516,90000,0.022981006652116776
1737059215.587889,110000,0.01758979819715023
1737059289.214603,140000,0.016659576445817947
1737059354.960515,160000,0.01560290064662695
1737059407.530099,180000,0.01891361176967621
1737059459.465659,200000,0.011213027872145176
1737059532.41613,220000,0.020091503858566284
1737059612.948823,250000,0.011382227763533592
1737059663.331745,270000,0.019786998629570007
1737059712.952065,290000,0.014359422959387302
1737059775.845865,310000,0.020930079743266106
1737059836.066269,330000,0.016004281118512154
1737059888.697068,350000,0.011645963415503502
1737059964.6947358,380000,0.017657602205872536
1737060021.458533,400000,0.01764092408120632
1737060093.0398872,420000,0.012260649353265762
1737060147.09044,440000,0.01742338389158249
1737060201.7091641,460000,0.015890268608927727
1737060255.000799,480000,0.019196778535842896
1737060339.631346,510000,0.01657063327729702
1737060393.9122,530000,0.015302896499633789
1737060448.188125,550000,0.020176958292722702
1737060516.3913422,570000,0.01649186573922634
1737060566.1042109,590000,0.013175394386053085
1737060627.974198,610000,0.012627423740923405
1737060683.067533,630000,0.01644021086394787
1737060738.651065,650000,0.015241392888128757
1737060811.772974,680000,0.01640208624303341
1737060875.444976,700000,0.016081398352980614
1737060931.0850492,720000,0.016179371625185013
1737060983.563487,740000,0.017417673021554947
1737061036.88038,760000,0.012435903772711754
1737061094.817447,780000,0.016359584406018257
1737061147.6568289,800000,0.01681455411016941
1737061237.714865,830000,0.01981234736740589
1737061294.346643,850000,0.014705418609082699
1737061352.827082,870000,0.016345104202628136
1737061404.0529249,890000,0.017400706186890602
1737061460.7962298,910000,0.01917257346212864
1737061512.816354,930000,0.011866314336657524
1737061558.909384,950000,0.013268351554870605
1737061638.656157,980000,0.019946737214922905
1737061695.383889,1000000,0.024765068665146828
1737061763.3902552,1020000,0.01945030316710472
1737061814.324662,1040000,0.02260502800345421
1737061861.745306,1060000,0.01739642396569252
1737061922.880128,1080000,0.01719721592962742
1737061991.123317,1110000,0.014693234115839005
1737062042.924048,1130000,0.014268721453845501
1737062099.346897,1150000,0.01806914433836937
1737062162.799017,1170000,0.019850166514515877
1737062211.999768,1190000,0.014364735223352909
1737062284.3079538,1210000,0.01848263293504715
1737062336.7850208,1230000,0.018594009801745415
1737062415.8763819,1260000,0.014338488690555096
1737062468.186047,1280000,0.016073554754257202
1737062519.303387,1300000,0.017639609053730965
1737062568.561116,1320000,0.02048959583044052
1737062632.8654778,1340000,0.01485621277242899
1737062682.087441,1360000,0.017865533009171486
1737062762.036212,1390000,0.023616081103682518
1737062824.457376,1410000,0.014801843091845512
1737062871.322865,1430000,0.014620442874729633
1737062929.746208,1450000,0.01620222069323063
1737062978.140278,1470000,0.020923536270856857
1737063037.940087,1490000,0.016548704355955124
1737063111.365887,1520000,0.018743956461548805
1737063164.893041,1540000,0.018039967864751816
1737063219.07516,1560000,0.01774265058338642
1737063272.0204842,1580000,0.01971498876810074
1737063323.6842198,1600000,0.01731298118829727
1737063394.505991,1620000,0.016934465616941452
1737063451.475748,1640000,0.019115103408694267
1737063529.0840828,1670000,0.016418464481830597
1737063577.650101,1690000,0.013029620051383972
1737063635.933046,1710000,0.015698766335844994
1737063684.702889,1730000,0.019599726423621178
1737063737.312445,1750000,0.01831621117889881
1737063800.089885,1770000,0.019672811031341553
1737063874.4768052,1800000,0.014489322900772095
1737063933.646247,1820000,0.019771885126829147
1737063984.724279,1840000,0.014050760306417942
1737064047.779625,1860000,0.016239957883954048
1737064102.91329,1880000,0.019659029319882393
1737064156.953411,1900000,0.01714520901441574
1737064207.888701,1920000,0.01710076443850994
1737064286.4625049,1950000,0.019512604922056198
1737064342.5061839,1970000,0.015361452475190163
1737064389.050008,1990000,0.014548946171998978
1737064452.545707,2010000,0.013849196024239063
1737064511.072117,2030000,0.015986740589141846
1737064563.214402,2050000,0.017684711143374443
1737064638.215111,2080000,0.01778845116496086
1737064694.812439,2100000,0.019646774977445602
1737064752.7159522,2120000,0.018417952582240105
1737064800.056195,2140000,0.020328769460320473
1737064856.4762292,2160000,0.012390456162393093
1737064907.845048,2180000,0.012681841850280762
1737064972.499201,2200000,0.017288140952587128
1737065055.780172,2230000,0.015224806033074856
1737065108.946644,2250000,0.014590899460017681
1737065162.0672698,2270000,0.014761405996978283
1737065226.8883562,2290000,0.02046218328177929
1737065274.522493,2310000,0.019476348534226418
1737065326.297703,2330000,0.018691565841436386
1737065399.631007,2360000,0.015365539118647575
1737065451.4302442,2380000,0.019318586215376854
1737065504.156514,2400000,0.014376704581081867
1737065576.628636,2420000,0.014699835330247879
1737065629.8401558,2440000,0.019198134541511536
1737065688.647435,2460000,0.01877814158797264
1737065736.3104482,2480000,0.013307079672813416
1737065798.086286,2500000,0.021870609372854233
1737065874.422849,2530000,0.01645115204155445
1737065922.98483,2550000,0.013140968047082424
