Wall time,Step,Value
1737059063.372017,60000,-0.26105713844299316
1737059109.9318469,70000,-0.06875000149011612
1737059215.584434,110000,0.038571424782276154
1737059235.067311,120000,0.0
1737059289.214144,140000,0.0
1737059315.070519,150000,-0.5
1737059354.9570181,160000,-0.14871999621391296
1737059407.5280719,180000,0.0
1737059422.173275,190000,-0.1467999964952469
1737059459.462757,200000,-0.20000000298023224
1737059495.667742,210000,-0.1648000031709671
1737059612.9475572,250000,-0.4000000059604645
1737059848.526772,340000,-0.030690910294651985
1737059888.693328,350000,-0.25596922636032104
1737059934.727306,370000,-0.22139999270439148
1737060021.45513,400000,0.13872727751731873
1737060053.9456608,410000,-0.21003076434135437
1737060114.3178399,430000,-0.3333333432674408
1737060170.767932,450000,0.04810769483447075
1737060201.705743,460000,0.009523073211312294
1737060254.9977658,480000,-0.15705454349517822
1737060301.796583,500000,-0.1818181872367859
1737060339.629214,510000,-0.20953333377838135
1737060418.64508,540000,0.13905000686645508
1737060448.184646,550000,-0.5
1737060475.415236,560000,-0.21837778389453888
1737060516.387014,570000,-0.10221537947654724
1737060524.009921,580000,-0.004707694053649902
1737060627.969919,610000,-0.2318333387374878
1737060659.308987,620000,0.12407272309064865
1737060705.386702,640000,-0.3338000178337097
1737060765.5102,660000,-0.121799997985363
1737060790.572119,670000,0.0
1737060811.770988,680000,-0.04730909690260887
1737060838.559919,690000,-0.3333333432674408
1737060931.081076,720000,-0.3076923191547394
1737060949.203329,730000,-0.030100004747509956
1737060983.5601761,740000,0.009114290587604046
1737061009.930465,750000,0.08047999441623688
1737061060.382129,770000,-0.2137538492679596
1737061147.6521442,800000,-0.24704614281654358
1737061294.345448,850000,-0.3636363744735718
1737061314.767976,860000,0.0
1737061352.824576,870000,-0.20000000298023224
1737061368.578279,880000,0.2238461673259735
1737061404.050507,890000,-0.3636363744735718
1737061416.399678,900000,0.0
1737061558.9061928,950000,0.027353845536708832
1737061778.356488,1030000,0.08023999631404877
1737061861.741589,1060000,-0.27272728085517883
1737061891.010939,1070000,-0.08261818438768387
1737062072.514814,1140000,-0.6153846383094788
1737062162.7949162,1170000,-0.3333333432674408
1737062211.995913,1190000,0.07660000026226044
1737062232.97124,1200000,0.047309089452028275
1737062284.3026502,1210000,-0.29609525203704834
1737062377.687443,1250000,0.10418181866407394
1737062415.875958,1260000,0.0
1737062428.213689,1270000,0.0
1737062519.301141,1300000,-0.27272728085517883
1737062548.833615,1310000,0.0
1737062632.861867,1340000,-0.1666666716337204
1737062720.581015,1380000,-0.13394999504089355
1737062782.552709,1400000,-0.09090909361839294
1737062842.7203,1420000,-0.2282533347606659
1737062871.320398,1430000,0.05762000009417534
1737062893.1401758,1440000,-0.1818181872367859
1737062929.743341,1450000,0.08876363933086395
1737063037.9372768,1490000,0.0
1737063080.017132,1510000,0.0
1737063164.8895822,1540000,-0.13462500274181366
1737063183.967444,1550000,0.2255999892950058
1737063219.07162,1560000,0.14383333921432495
1737063272.0191,1580000,0.0
1737063294.285215,1590000,-0.21625714004039764
1737063323.680387,1600000,-0.15567272901535034
1737063418.570364,1630000,0.13699999451637268
1737063471.01001,1650000,0.08601818233728409
1737063491.968713,1660000,0.12241818010807037
1737063551.17028,1680000,-0.10593333095312119
1737063577.646987,1690000,-0.1926800012588501
1737063660.880115,1720000,0.1360333412885666
1737063800.086237,1770000,-0.15636363625526428
1737063813.271214,1780000,0.06149090826511383
1737063835.958143,1790000,-0.13974285125732422
1737063909.249068,1810000,0.06371764838695526
1737063933.644863,1820000,0.0
1737063984.7231412,1840000,0.0
1737064047.776761,1860000,0.12610909342765808
1737064064.946638,1870000,0.14693333208560944
1737064102.910312,1880000,0.0
1737064118.73448,1890000,-0.26893332600593567
1737064173.737547,1910000,0.0
1737064207.885212,1920000,-0.20000000298023224
1737064389.04718,1990000,-0.20000000298023224
1737064511.0688791,2030000,0.21870769560337067
1737064612.764609,2070000,0.0
1737064638.214632,2080000,0.0
1737064665.731616,2090000,-0.37862858176231384
1737064772.878075,2130000,0.16200000047683716
1737064856.4732711,2160000,0.0
1737064931.210733,2190000,-0.17218181490898132
1737064972.4966989,2200000,0.06683636456727982
1737065055.779715,2230000,0.0
1737065084.989526,2240000,0.0
1737065136.972567,2260000,0.0
1737065162.0657358,2270000,0.0
1737065184.8948522,2280000,-0.23775383830070496
1737065238.9466188,2300000,0.0
1737065274.5206861,2310000,0.0
1737065326.295445,2330000,-0.20000000298023224
1737065354.3861508,2340000,-0.1666666716337204
1737065367.985339,2350000,0.0
1737065451.4266748,2380000,-0.3076923191547394
1737065539.149706,2410000,-0.09777499735355377
1737065688.644435,2460000,0.0
1737065736.306849,2480000,-0.06146666407585144
1737065798.084497,2500000,0.0
1737065816.912566,2510000,0.0
1737065949.3875022,2560000,-0.16500000655651093
1737066030.963739,2590000,0.21239998936653137
1737066053.052002,2600000,-0.20000000298023224
1737066098.642209,2610000,-0.11764705926179886
1737066131.841242,2620000,0.031324997544288635
1737066186.796552,2640000,0.0
1737066296.903771,2680000,-0.3433818221092224
1737066347.8494809,2700000,0.0
1737066398.648727,2720000,0.0
1737066442.6410072,2740000,0.1493818163871765
1737066584.4696891,2790000,0.10461818426847458
1737066647.831093,2810000,0.0
1737066768.996522,2850000,0.0
1737066900.341578,2900000,0.0
1737066948.296279,2920000,0.0
1737066975.9723341,2930000,-0.1818181872367859
1737067053.812843,2960000,0.08272727578878403
1737067109.841519,2980000,0.0
1737067133.6894798,2990000,-0.1818181872367859
1737067174.445271,3000000,0.0
1737067235.393246,3020000,0.17350588738918304
1737067257.024076,3030000,-0.2637999951839447
1737067289.9808269,3040000,-0.3636363744735718
1737067384.271692,3080000,-0.27272728085517883
1737067419.2262578,3090000,0.006319999694824219
1737067473.588278,3110000,0.16083332896232605
1737067544.555916,3140000,0.0
1737067649.9157472,3180000,0.11825454235076904
1737067689.735232,3190000,-0.1666666716337204
1737067709.154711,3200000,-0.04501538723707199
1737067737.1513941,3210000,0.2851428687572479
1737067799.3384829,3230000,0.07363636046648026
1737067886.656919,3260000,0.0
1737067897.065944,3270000,0.07167273014783859
1737067935.651247,3280000,0.1571333408355713
1737068010.002062,3310000,0.0
1737068050.142014,3320000,0.060759998857975006
1737068097.104197,3340000,0.0
1737068251.9358542,3400000,0.0
1737068319.3128839,3420000,0.03938182070851326
1737068403.5725608,3450000,0.027639999985694885
1737068424.117441,3460000,-0.1818181872367859
1737068476.163719,3480000,-0.04396666958928108
1737068504.070715,3490000,0.0
1737068639.8260689,3540000,-0.1297999918460846
1737068665.030231,3550000,0.10487272590398788
1737068719.6753569,3570000,-0.10000000149011612
1737068765.5760589,3590000,-0.1818181872367859
1737068809.4850519,3600000,-0.22750769555568695
1737068826.6608782,3610000,0.0
1737068914.688483,3640000,-0.08366666734218597
1737068950.747607,3650000,0.0933714285492897
1737069031.909714,3680000,0.2130153775215149
1737069056.6957078,3690000,-0.02476666308939457
1737069110.203943,3710000,0.0
1737069135.7077382,3720000,-0.37407058477401733
1737069190.089524,3740000,-0.019811764359474182
1737069300.9003148,3780000,-0.1818181872367859
1737069328.1185641,3790000,0.0
1737069352.1553879,3800000,-0.02576667070388794
1737069418.29458,3820000,0.17381052672863007
1737069444.159656,3830000,-0.1666666716337204
1737069524.027981,3860000,0.0
1737069549.347064,3870000,0.0
1737069583.803689,3880000,0.08803636580705643
1737069597.651108,3890000,-0.3333333432674408
1737069658.886878,3910000,-0.1666666716337204
1737069687.046006,3920000,-0.1818181872367859
1737069711.565289,3930000,-0.20000000298023224
1737069737.445052,3940000,-0.1818181872367859
1737069986.936762,4030000,-0.07858461886644363
