Wall time,Step,Value
1737058979.442271,30000,0.0012747020227834582
1737059044.357837,50000,0.0026313294656574726
1737059109.936975,70000,0.005394866224378347
1737059157.3876119,90000,0.004105863161385059
1737059215.588001,110000,0.0032771294936537743
1737059289.21472,140000,0.004063398111611605
1737059354.960622,160000,0.0022644102573394775
1737059407.530213,180000,0.004054777789860964
1737059459.465743,200000,0.0016619254602119327
1737059532.416252,220000,0.0015857125399634242
1737059612.948931,250000,0.004158507101237774
1737059663.331925,270000,0.0037664477713406086
1737059712.952163,290000,0.002759970258921385
1737059775.845983,310000,0.004623201210051775
1737059836.066381,330000,0.005420095752924681
1737059888.6971898,350000,0.003570224391296506
1737059964.6948638,380000,0.003881877288222313
1737060021.458637,400000,0.0027952520176768303
1737060093.040004,420000,0.005050898063927889
1737060147.090546,440000,0.002840316155925393
1737060201.709276,460000,0.003804448526352644
1737060255.0009139,480000,0.0028000827878713608
1737060339.6314602,510000,0.0035772311966866255
1737060393.912315,530000,0.0020114113576710224
1737060448.188224,550000,0.0018380439141765237
1737060516.391453,570000,0.005357006564736366
1737060566.1043258,590000,0.004995007999241352
1737060627.974314,610000,0.00705758947879076
1737060683.067622,630000,0.0014367427211254835
1737060738.651221,650000,0.007159550674259663
1737060811.7730932,680000,0.0008856484200805426
1737060875.4450629,700000,0.0028560408391058445
1737060931.0851588,720000,0.003789131296798587
1737060983.5635788,740000,0.0028202675748616457
1737061036.8804789,760000,0.0004304851754568517
1737061094.817557,780000,0.0018682399531826377
1737061147.6569228,800000,0.003144538262858987
1737061237.7150211,830000,0.0006512205582112074
1737061294.3468149,850000,0.0017574223456904292
1737061352.827189,870000,0.0015369791071861982
1737061404.053024,890000,0.0017280628671869636
1737061460.796319,910000,0.005012467969208956
1737061512.816454,930000,0.0018816808005794883
1737061558.909479,950000,0.002231495687738061
1737061638.65625,980000,0.0027743654791265726
1737061695.383996,1000000,0.00031401534215547144
1737061763.390368,1020000,0.0015244534006342292
1737061814.324777,1040000,0.002751445397734642
1737061861.745398,1060000,0.002334426622837782
1737061922.880235,1080000,0.002346629975363612
1737061991.1234272,1110000,0.00040672882460057735
1737062042.9241421,1130000,0.0015295316698029637
1737062099.346983,1150000,0.004090179689228535
1737062162.799147,1170000,0.0020178460981696844
1737062211.999874,1190000,0.001638883608393371
1737062284.3080618,1210000,0.00282455887645483
1737062336.78511,1230000,0.002479882212355733
1737062415.8764968,1260000,0.0006529433885589242
1737062468.186143,1280000,0.000792703649494797
1737062519.303473,1300000,0.003001335309818387
1737062568.561226,1320000,2.670957110240124e-05
1737062632.865603,1340000,3.2575419481872814e-06
1737062682.087544,1360000,0.0015478901332244277
1737062762.0363798,1390000,0.0016906971577554941
1737062824.457487,1410000,0.002380561549216509
1737062871.3229592,1430000,0.003792842384427786
1737062929.746331,1450000,0.0008180509903468192
1737062978.140413,1470000,0.0004945983528159559
1737063037.940212,1490000,0.001540565979667008
1737063111.366006,1520000,6.756640232197242e-06
1737063164.893143,1540000,0.0008446699357591569
1737063219.075262,1560000,0.002676134929060936
1737063272.0206301,1580000,0.00043232974712736905
1737063323.68433,1600000,0.0023557033855468035
1737063394.5061061,1620000,0.0033034298103302717
1737063451.475853,1640000,0.0004514303582254797
1737063529.084219,1670000,0.0005546389147639275
1737063577.65023,1690000,0.0016413112170994282
1737063635.933161,1710000,0.0024757832288742065
1737063684.703014,1730000,0.0005583092570304871
1737063737.312562,1750000,0.0013567908899858594
1737063800.089982,1770000,0.002896471880376339
1737063874.476913,1800000,0.0022467796225100756
1737063933.646346,1820000,0.0010033288272097707
1737063984.724372,1840000,0.00018749704759102315
1737064047.779747,1860000,0.00013913570728618652
1737064102.913419,1880000,0.0009134304709732533
1737064156.9535239,1900000,0.003355663036927581
1737064207.888798,1920000,0.0008002388058230281
1737064286.462621,1950000,2.503596624592319e-05
1737064342.506287,1970000,0.002099448349326849
1737064389.050132,1990000,2.8514534278656356e-05
1737064452.545834,2010000,0.00216314266435802
1737064511.072221,2030000,0.0001970799348782748
1737064563.214494,2050000,0.0009063481702469289
1737064638.215223,2080000,0.0009505363996140659
1737064694.812564,2100000,0.0025783777236938477
1737064752.716059,2120000,0.001532495953142643
1737064800.056326,2140000,0.0007254216470755637
1737064856.476327,2160000,0.003246028907597065
1737064907.845149,2180000,0.001878771698102355
1737064972.499306,2200000,0.0009079411393031478
1737065055.780297,2230000,0.0007746547344140708
1737065108.946767,2250000,2.0647839846787974e-06
1737065162.067373,2270000,0.0007990794256329536
1737065226.888448,2290000,0.0021989457309246063
1737065274.522589,2310000,0.0007834862917661667
1737065326.297795,2330000,0.0007543862448073924
1737065399.631117,2360000,0.0007481899810954928
1737065451.430357,2380000,0.00021285124239511788
1737065504.1566248,2400000,0.001595150213688612
1737065576.6287491,2420000,0.0012548385420814157
1737065629.840252,2440000,1.6203019868044066e-06
1737065688.6475499,2460000,0.0008077231468632817
1737065736.310567,2480000,0.0028207143768668175
1737065798.0864,2500000,7.069935963954777e-05
1737065874.422945,2530000,0.0007974492036737502
1737065922.9849632,2550000,0.0009268129360862076
1737065971.316997,2570000,0.0015920844161882997
1737066030.9676428,2590000,0.000631680537480861
1737066098.645576,2610000,0.002196070970967412
1737066186.7971158,2640000,0.001972087426111102
1737066236.930283,2660000,0.001338002271950245
1737066296.9073,2680000,0.0016344832256436348
1737066347.8513112,2700000,0.0015198400942608714
1737066398.650152,2720000,5.099326244817348e-06
1737066474.997198,2750000,0.0005265376530587673
1737066532.560946,2770000,0.00035100500099360943
1737066584.4731562,2790000,1.391289742969093e-06
1737066647.833766,2810000,0.00027648385730572045
1737066709.725216,2830000,1.384139807214524e-07
1737066768.9993181,2850000,6.996573631568026e-08
1737066819.149602,2870000,0.0007250146009027958
1737066900.342282,2900000,0.0006074092234484851
1737066948.2987761,2920000,0.0008095084922388196
1737067004.391386,2940000,0.0008254893473349512
1737067053.815684,2960000,0.0008184245089069009
1737067109.844086,2980000,0.0008146668551489711
1737067174.447646,3000000,0.0007871570414863527
1737067235.397582,3020000,0.000945746898651123
1737067289.98474,3040000,0.003172788303345442
1737067348.4791958,3060000,0.000990912551060319
1737067419.229855,3090000,0.001980809262022376
1737067473.5912,3110000,0.0018967125797644258
1737067524.5046022,3130000,0.002344530774280429
1737067587.3170931,3150000,0.0015329769812524319
1737067634.062176,3170000,2.2938629626878537e-06
1737067689.7393951,3190000,0.001120090251788497
1737067737.154007,3210000,0.0023313239216804504
1737067820.982121,3240000,0.0017832315061241388
1737067886.659349,3260000,7.392884526780108e-06
1737067935.6558862,3280000,0.0005924463621340692
1737067986.4605482,3300000,0.000822613830678165
1737068050.145301,3320000,0.00017579355335328728
1737068097.106783,3340000,8.038798569032224e-07
1737068174.4532638,3370000,0.0016671709017828107
1737068227.3791401,3390000,0.0008481438853777945
1737068278.906034,3410000,0.0007766044000163674
1737068348.741149,3430000,0.002132623689249158
1737068403.575022,3450000,1.694262209639419e-05
1737068464.73611,3470000,0.004927372094243765
1737068527.7916942,3500000,0.0012091126991435885
1737068591.014691,3520000,7.767013698867231e-07
1737068639.830233,3540000,0.0024121867027133703
1737068694.386664,3560000,0.00100431137252599
1737068754.764899,3580000,0.0012381232809275389
1737068809.4896178,3600000,0.002425999380648136
1737068897.966251,3630000,0.002781318034976721
1737068950.751462,3650000,0.004835695028305054
1737069005.967308,3670000,0.0029222427401691675
1737069056.6986592,3690000,0.0014436336932703853
1737069110.206142,3710000,0.002898599486798048
1737069168.08719,3730000,0.003940682392567396
1737069221.020233,3750000,0.004493439104408026
1737069272.63663,3770000,0.0020156269893050194
1737069328.1214652,3790000,0.0007985798874869943
1737069418.2959082,3820000,0.00234778830781579
1737069472.5544782,3840000,0.0019144894322380424
1737069524.029682,3860000,1.5500672816415317e-06
1737069583.806271,3880000,0.0002004485431825742
1737069639.036624,3900000,0.002020622603595257
1737069687.049634,3920000,0.0015545720234513283
1737069737.447579,3940000,0.0016601808601990342
1737069816.415895,3970000,0.0016113643068820238
1737069873.513552,3990000,1.988894609894487e-06
1737069923.1240199,4010000,0.0015081217279657722
1737069986.9410229,4030000,0.0024708351120352745
1737070043.720248,4050000,0.0002481752308085561
1737070094.872475,4070000,0.002357022138312459
1737070161.108971,4100000,0.0016031382838264108
1737070231.366744,4120000,3.6766743960470194e-06
1737070284.334322,4140000,0.001960118068382144
1737070331.336001,4160000,0.0029974482022225857
1737070381.602314,4180000,0.002992140594869852
1737070440.706313,4200000,0.0025689024478197098
1737070507.016463,4220000,0.00015866632747929543
1737070586.7487512,4250000,0.0020741205662488937
1737070645.841569,4270000,0.0008449347224086523
1737070691.315896,4290000,0.00197601062245667
1737070746.084713,4310000,0.002084237290546298
1737070803.882025,4330000,0.0020142914727330208
1737070854.598806,4350000,0.0007949132705107331
1737070931.0075982,4380000,0.0014249623054638505
1737070980.165409,4400000,0.0007553485338576138
1737071050.613943,4420000,0.0009189211996272206
1737071100.740289,4440000,0.0016642872942611575
1737071152.056133,4460000,0.0008285804651677608
1737071210.6680598,4480000,0.001073038554750383
1737071260.632842,4500000,0.0007384514901787043
1737071322.0011368,4520000,0.0005644630291499197
1737071399.5777102,4550000,0.001147680333815515
1737071449.848387,4570000,0.0009671458974480629
1737071505.344722,4590000,0.0007702964940108359
1737071559.9149199,4610000,0.0003883774916175753
1737071627.374445,4630000,0.003417099127545953
1737071683.9288378,4650000,0.0009505864582024515
