Wall time,Step,Value
1737059063.374793,60000,3.2809555530548096
1737059109.9364429,70000,3.280409336090088
1737059215.587479,110000,3.2793996334075928
1737059235.0699131,120000,3.272304058074951
1737059289.216424,140000,3.2692387104034424
1737059315.073025,150000,3.275158643722534
1737059354.9601731,160000,3.2589850425720215
1737059407.5298629,180000,3.2467873096466064
1737059422.176099,190000,3.246941328048706
1737059459.465255,200000,3.2436740398406982
1737059495.672364,210000,3.2317416667938232
1737059612.951953,250000,3.2131738662719727
1737059848.5303848,340000,3.2174627780914307
1737059888.6967082,350000,3.2192704677581787
1737059934.731468,370000,3.2221171855926514
1737060021.4582899,400000,3.227235794067383
1737060053.950301,410000,3.2122576236724854
1737060114.320121,430000,3.202486038208008
1737060170.7722912,450000,3.2195515632629395
1737060201.708838,460000,3.172841787338257
1737060255.000339,480000,3.159072160720825
1737060301.801574,500000,3.1911122798919678
1737060339.6343691,510000,3.2167251110076904
1737060418.648285,540000,3.181386947631836
1737060448.187735,550000,3.1752970218658447
1737060475.418706,560000,3.163137912750244
1737060516.390979,570000,3.174651861190796
1737060524.012301,580000,3.1785576343536377
1737060627.9738612,610000,3.180710792541504
1737060659.311899,620000,3.18855357170105
1737060705.3904488,640000,3.190434455871582
1737060765.513497,660000,3.175896167755127
1737060790.5733492,670000,3.1736884117126465
1737060811.774195,680000,3.165271043777466
1737060838.563071,690000,3.1753227710723877
1737060931.084585,720000,3.173163890838623
1737060949.205914,730000,3.1744062900543213
1737060983.5631611,740000,3.185605764389038
1737061009.933036,750000,3.1872718334198
1737061060.3857348,770000,3.180363893508911
1737061147.6564732,800000,3.1887638568878174
1737061294.348504,850000,3.192873954772949
1737061314.770314,860000,3.2066216468811035
1737061352.826853,870000,3.1871490478515625
1737061368.5803,880000,3.1913399696350098
1737061404.0526872,890000,3.195230484008789
1737061416.4008489,900000,3.1955230236053467
1737061558.909015,950000,3.1889498233795166
1737061778.360148,1030000,3.186084032058716
1737061861.7449422,1060000,3.1839592456817627
1737061891.0149062,1070000,3.16690993309021
1737062072.5175948,1140000,3.1699163913726807
1737062162.798648,1170000,3.176546335220337
1737062211.9993632,1190000,3.1807548999786377
1737062232.9734988,1200000,3.156101942062378
1737062284.30757,1210000,3.170372486114502
1737062377.689876,1250000,3.181896686553955
1737062415.8792892,1260000,3.18782377243042
1737062428.2148411,1270000,3.187187671661377
1737062519.30306,1300000,3.187356948852539
1737062548.8356109,1310000,3.1989965438842773
1737062632.865241,1340000,3.165604829788208
1737062720.583442,1380000,3.177016496658325
1737062782.554664,1400000,3.1618006229400635
1737062842.7230878,1420000,3.1846189498901367
1737062871.322604,1430000,3.175163984298706
1737062893.142536,1440000,3.1644294261932373
1737062929.745934,1450000,3.1707029342651367
1737063037.939827,1490000,3.1735072135925293
1737063080.018432,1510000,3.1676218509674072
1737063164.892599,1540000,3.1572024822235107
1737063183.9701881,1550000,3.156954288482666
1737063219.074903,1560000,3.1461007595062256
1737063272.020236,1580000,3.162235975265503
1737063294.288318,1590000,3.147495985031128
1737063323.683851,1600000,3.152702569961548
1737063418.572901,1630000,3.154212474822998
1737063471.0134459,1650000,3.1587066650390625
1737063491.971073,1660000,3.1415412425994873
1737063551.173301,1680000,3.149423360824585
1737063577.64976,1690000,3.1337196826934814
1737063660.88273,1720000,3.131251573562622
1737063800.089552,1770000,3.151054620742798
1737063813.27388,1780000,3.1461563110351562
1737063835.9617531,1790000,3.15657114982605
1737063909.2526422,1810000,3.1419475078582764
1737063933.646027,1820000,3.141993761062622
1737063984.724031,1840000,3.1603920459747314
1737064047.779385,1860000,3.1653635501861572
1737064064.949636,1870000,3.1672255992889404
1737064102.9130151,1880000,3.169877290725708
1737064118.73725,1890000,3.179204225540161
1737064173.739979,1910000,3.166403293609619
1737064207.888326,1920000,3.163750171661377
1737064389.049768,1990000,3.1608688831329346
1737064511.071868,2030000,3.1212422847747803
1737064612.766465,2070000,3.1380488872528076
1737064638.217768,2080000,3.1252827644348145
1737064665.735014,2090000,3.1262245178222656
1737064772.8804421,2130000,3.1516714096069336
1737064856.475938,2160000,3.1314847469329834
1737064931.213522,2190000,3.1688551902770996
1737064972.498956,2200000,3.155435562133789
1737065055.7822962,2230000,3.162606954574585
1737065084.991922,2240000,3.164318799972534
1737065136.9757051,2260000,3.1705076694488525
1737065162.06703,2270000,3.182417869567871
1737065184.898046,2280000,3.170287609100342
1737065238.947733,2300000,3.1799542903900146
1737065274.52225,2310000,3.1858396530151367
1737065326.297348,2330000,3.1877150535583496
1737065354.38887,2340000,3.208742618560791
1737065367.986472,2350000,3.2135581970214844
1737065451.429993,2380000,3.2009754180908203
1737065539.153631,2410000,3.175415515899658
1737065688.647171,2460000,3.1907460689544678
1737065736.310064,2480000,3.179725408554077
1737065798.0860531,2500000,3.1710023880004883
1737065816.91405,2510000,3.166368246078491
1737065949.390795,2560000,3.1726794242858887
1737066030.967275,2590000,3.1765809059143066
1737066053.05445,2600000,3.191460132598877
1737066098.64506,2610000,3.181879997253418
1737066131.844768,2620000,3.184119701385498
1737066186.798267,2640000,3.1763737201690674
1737066296.906831,2680000,3.1566524505615234
1737066347.8509529,2700000,3.1774492263793945
1737066398.649822,2720000,3.197679042816162
1737066442.642977,2740000,3.192732810974121
1737066584.472806,2790000,3.19348406791687
1737066647.8333461,2810000,3.1585090160369873
1737066768.998946,2850000,3.15878963470459
1737066900.345414,2900000,3.1868207454681396
1737066948.298374,2920000,3.1798129081726074
1737066975.9750988,2930000,3.1822800636291504
1737067053.815302,2960000,3.161776542663574
1737067109.843691,2980000,3.15836501121521
