Wall time,Step,Value
1736860258.179633,60000,3.279160261154175
1736860623.842226,190000,3.230722665786743
1736860820.1976562,250000,3.22206449508667
1736861287.7973812,410000,3.2184159755706787
1736861349.2834828,430000,3.2059710025787354
1736861419.91134,460000,3.2196195125579834
1736861484.310146,480000,3.240015745162964
1736861662.171972,540000,3.215956211090088
1736861741.451854,570000,3.2136306762695312
1736862161.654005,720000,3.198420763015747
1736862245.89357,750000,3.1855971813201904
1736862391.83355,800000,3.1934585571289062
1736862620.5111291,880000,3.182220458984375
1736862809.801482,950000,3.151071548461914
1736863033.929767,1030000,3.135550022125244
1736863115.326129,1060000,3.1084792613983154
1736863142.955041,1070000,3.0816307067871094
1736863334.593777,1140000,3.085181951522827
1736863696.171287,1270000,3.0098273754119873
1736864065.570217,1400000,2.932401418685913
1736864369.691998,1510000,2.8436193466186523
1736864506.322528,1560000,2.8025412559509277
1736864595.783324,1590000,2.861879587173462
1736864843.704326,1680000,2.7826640605926514
1736864877.6678028,1690000,2.784874200820923
1736865153.391404,1790000,2.7797329425811768
1736865300.803498,1840000,2.685009002685547
1736865357.781604,1860000,2.6600372791290283
1736865382.363156,1870000,2.6577610969543457
1736865494.9377081,1910000,2.6261401176452637
1736865723.0021682,1990000,2.552935838699341
1736865951.441667,2070000,2.5953216552734375
1736865984.855532,2080000,2.546627998352051
1736866121.700657,2130000,2.5335679054260254
1736866430.544111,2240000,2.5360493659973145
1736866599.04843,2300000,2.440046787261963
1736866747.189294,2350000,2.4790456295013428
1736866828.5979588,2380000,2.463542938232422
1736867173.263869,2500000,2.445310354232788
1736867343.441757,2560000,2.4874892234802246
1736867484.898189,2610000,2.443120241165161
1736867699.9828212,2680000,2.460496664047241
1736867817.2843971,2720000,2.431096315383911
1736867876.490612,2740000,2.4244043827056885
1736868440.258859,2930000,2.3749756813049316
1736868580.664384,2980000,2.3004255294799805
1736868615.427927,2990000,2.308903217315674
1736868754.86783,3040000,2.3322741985321045
1736868907.213071,3090000,2.2434802055358887
1736868965.1036532,3110000,2.2807841300964355
1736869199.472951,3190000,2.2519986629486084
1736869224.9401119,3200000,2.250317335128784
1736869425.9112132,3270000,2.2917044162750244
1736869544.367002,3310000,2.196772813796997
1736869812.376242,3400000,2.097050905227661
1736870047.24294,3480000,2.0976200103759766
1736870501.506697,3640000,2.105544328689575
1736870617.9843452,3680000,2.103996992111206
1736870790.5406332,3740000,2.0495517253875732
1736870904.739497,3780000,2.0957014560699463
1736870961.231472,3800000,2.0629732608795166
1736872169.727941,4220000,2.064293384552002
1736872194.517982,4230000,2.0662713050842285
1736872252.7695181,4250000,2.093602180480957
1736872426.829993,4310000,2.101928234100342
1736872682.585851,4400000,2.074955940246582
1736872741.5576909,4420000,2.048959970474243
1736872776.355456,4430000,2.114361524581909
1736872858.660457,4460000,2.062028169631958
1736873032.298702,4520000,2.039297103881836
1736873303.1020129,4610000,2.00930118560791
1736873385.2861462,4640000,2.04164981842041
1736873419.081829,4650000,2.0053036212921143
1736873700.5853682,4750000,2.000866651535034
1736874208.4007611,4920000,1.9648953676223755
1736874266.710559,4940000,1.941038727760315
1736874688.276829,5080000,1.9920499324798584
1736874830.2560158,5130000,1.9295185804367065
1736874888.699593,5150000,1.940212607383728
1736874969.9918451,5180000,1.9142481088638306
1736875210.5939798,5260000,1.911293625831604
1736875389.0877702,5320000,1.8839662075042725
1736875449.028592,5340000,1.8949153423309326
1736875542.3073752,5370000,1.8489141464233398
1736875724.0562901,5430000,1.860600233078003
1736875865.586494,5480000,1.8985410928726196
1736876168.217654,5580000,1.860308289527893
1736876347.6125598,5640000,1.8755971193313599
1736876518.180876,5700000,1.8806533813476562
1736876633.734255,5740000,1.8843762874603271
1736876807.2697039,5800000,1.89566171169281
1736876865.996196,5820000,1.8830355405807495
1736876890.403866,5830000,1.8868952989578247
1736876947.984423,5850000,1.9167379140853882
1736877007.423607,5870000,1.8652616739273071
1736877031.809474,5880000,1.896071434020996
1736877178.1674519,5930000,1.8927348852157593
1736877201.565671,5940000,1.8773102760314941
1736877466.945039,6030000,1.9208351373672485
1736877640.131586,6090000,1.9460036754608154
1736877696.96242,6110000,1.9247784614562988
1736877834.477783,6160000,1.8702653646469116
1736877972.868216,6210000,1.8722766637802124
1736878028.125206,6230000,1.8774114847183228
1736878372.848382,6350000,1.8681769371032715
1736878586.7678661,6420000,1.9130157232284546
1736878609.8124108,6430000,1.9064565896987915
1736878669.7006102,6450000,1.9568370580673218
1736878727.14957,6470000,1.873183012008667
1736878763.726635,6480000,1.8757696151733398
1736878821.009718,6500000,1.9217681884765625
1736879162.945577,6620000,1.93013596534729
1736879253.2891378,6650000,1.9049949645996094
1736879370.118464,6690000,1.8924814462661743
1736879452.1829472,6720000,1.8823357820510864
1736879543.2117372,6750000,1.8788491487503052
1736879659.234557,6790000,1.866358757019043
1736879684.0459478,6800000,1.8698439598083496
1736879799.245825,6840000,1.89924955368042
1736879949.1410692,6890000,1.8403071165084839
1736880261.494154,7000000,1.8335793018341064
1736880381.066506,7040000,1.885295033454895
1736880462.048026,7070000,1.8577313423156738
1736880694.574495,7150000,1.8666852712631226
1736880806.8172941,7190000,1.8710218667984009
1736880901.06591,7220000,1.8544710874557495
1736880926.060412,7230000,1.8553708791732788
1736880962.662743,7240000,1.8672350645065308
1736881159.438194,7310000,1.9012324810028076
1736881332.6245189,7370000,1.86599600315094
1736881390.828141,7390000,1.9142873287200928
1736881415.470125,7400000,1.8685500621795654
1736881534.19072,7440000,1.8267425298690796
1736881652.316044,7480000,1.8552013635635376
1736881770.1491258,7520000,1.8254976272583008
1736881806.127845,7530000,1.8411223888397217
1736881923.20876,7570000,1.8711761236190796
1736882184.6477609,7660000,1.865664005279541
1736882300.2532759,7700000,1.8830846548080444
1736882323.7573361,7710000,1.873428225517273
1736882357.5925078,7720000,1.8839068412780762
1736882414.961526,7740000,1.8830395936965942
1736882439.8003452,7750000,1.8868451118469238
1736882613.525771,7810000,1.8501561880111694
1736882729.962402,7850000,1.888455867767334
1736882762.8904629,7860000,1.9096099138259888
1736882819.770457,7880000,1.8993052244186401
1736882876.63695,7900000,1.8489353656768799
1736882957.3225348,7930000,1.91730535030365
1736882990.7262,7940000,1.8977493047714233
1736883013.851948,7950000,1.9164601564407349
1736883046.7272189,7960000,1.8996647596359253
1736883129.882553,7990000,1.8875263929367065
1736883244.8631082,8030000,1.9149422645568848
1736883380.2104619,8080000,1.8881633281707764
1736883414.488016,8090000,1.8904999494552612
1736883437.822709,8100000,1.9096266031265259
1736883606.933266,8160000,1.8775978088378906
1736884096.286578,8330000,1.9032460451126099
1736884199.3932512,8370000,1.9303628206253052
1736884254.803852,8390000,1.9140864610671997
1736884404.453706,8440000,1.8765360116958618
1736885081.2321038,8680000,1.927533507347107
1736885128.167847,8700000,1.9341825246810913
1736885274.526826,8750000,1.9793897867202759
1736885331.1621,8770000,1.9651309251785278
1736885450.102963,8810000,1.9196724891662598
1736885503.709686,8830000,1.906704068183899
1736885740.2714958,8910000,1.9119107723236084
1736885920.7205372,8970000,1.8873875141143799
1736886039.786667,9010000,1.885581135749817
1736886248.629481,9080000,1.880476951599121
1736886305.819654,9100000,1.895224690437317
1736886482.780687,9160000,1.818101167678833
1736886541.4834812,9180000,1.8648552894592285
1736886625.065096,9210000,1.8841103315353394
1736886717.583881,9240000,1.8255985975265503
1736886950.431733,9320000,1.7861722707748413
1736886974.951395,9330000,1.8325881958007812
1736887064.203539,9360000,1.7803272008895874
1736887257.892232,9430000,1.811126470565796
1736887337.577,9460000,1.7753260135650635
1736887600.426754,9550000,1.837729811668396
1736887710.646485,9590000,1.8112404346466064
1736887792.798594,9620000,1.784612774848938
1736887826.2376058,9630000,1.7843477725982666
1736888074.097135,9720000,1.8231679201126099
1736888107.1219552,9730000,1.8146504163742065
1736888221.1288419,9770000,1.8316665887832642
1736888277.003041,9790000,1.8322455883026123
1736888300.313843,9800000,1.8240848779678345
1736888415.2399411,9840000,1.824110984802246
1736888438.642803,9850000,1.8363279104232788
1736888528.247245,9880000,1.816867470741272
1736888552.04201,9890000,1.8123773336410522
1736888778.969315,9970000,1.8501545190811157
1736888893.310247,10010000,1.825819969177246
1736888948.9766772,10030000,1.8045274019241333
1736889005.2646232,10050000,1.822421908378601
1736889039.478615,10060000,1.8302226066589355
